N_BOLETIM,SEQ_VEIC,COD_CATEG,DESCRICAO_CATEG,COD_ESPECIE,DESCRICAO_ESPECIE,COD_SITUACAO,DESCRICAO_SITUACAO,TIPO_SOCORRO,DESC_TIPO_SOCORRO
2017003577898001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017003583330001,1,3,PARTICULAR,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017003585327001,1,3,PARTICULAR,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017003587774001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003598523001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003616226001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003629279001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017003633095001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003645754001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004905971001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004910870001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004912920001,1,0,NAOINFORMADO,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017004913090001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004959165001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004959269002,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017004959271001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,4,TERCEIROS
2017004969944001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004975233001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017000927929001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017000931682001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017000947488001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017000953942001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017000961271001,1,0,NAOINFORMADO,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017000962326001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017000968728001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017000986498001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017000986589001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2017000988337001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017000999218001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002391183001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002398370001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002431070001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002440620001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002449031001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002449740001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002470247001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002477747001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002478951001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002486187001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002493605001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017004994584001,1,0,NAOINFORMADO,3,MOTONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004995732001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005001904001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005026388001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017005033678001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005057874001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005073115001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005080396001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005082276001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017001021345001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001029038001,1,0,NAOINFORMADO,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017001039061001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017001060461001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001097641001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001109980001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001121157001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001131622001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002509970001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002516811001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002521567001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002525628001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002525671001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002536117001,1,4,ALUGUEL,8,ONIBUS,0,NAOINFORMADO,0,NAOINFORMADO
2017002538144001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002545146001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002545644001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002547145001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002561976001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002565658001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002570390001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002572296001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004644772001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004645476001,1,0,NAOINFORMADO,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017004705981001,1,3,PARTICULAR,3,MOTONETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2017004708630001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017004710971001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004711359001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001150421001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001155108001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001156510001,1,3,PARTICULAR,4,MOTOCICLETA,0,NAOINFORMADO,0,NAOINFORMADO
2017001173272001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001181918001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001186770001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017001191653001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001213984001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001214766001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002583619001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002603819001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002607321001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017002608432001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002625587001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002639881001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002642907003,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002645142001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002647245001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003655160001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003656782001,1,3,PARTICULAR,3,MOTONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003670810001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003671884001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003673084001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003673162001,1,3,PARTICULAR,12,CAMIONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003687389001,1,3,PARTICULAR,4,MOTOCICLETA,0,NAOINFORMADO,0,NAOINFORMADO
2017003693856001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2017003695043001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003696273001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003702454001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003705326001,1,0,NAOINFORMADO,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017003718275001,1,0,NAOINFORMADO,13,CAMINHAO,1,EMMOVIMENTO,0,NAOINFORMADO
2017005088888001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005096480001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005097562001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005128790001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005130997001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005140440001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005152103001,2,4,ALUGUEL,13,CAMINHAO,1,EMMOVIMENTO,0,NAOINFORMADO
2017005171229001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001233825001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001235915001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001239807001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001260828001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001273827001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001309393001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001311260001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001323958001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002654510001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002658308001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002658364001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002671890001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002697452001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002704731001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002714239001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002716905001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002738792001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002758360001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002761050001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002762932001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002771905001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005172840001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005194368001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005195137001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017005218293001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005230047001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001340206001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001344245001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017001350910001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001365225001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001418090001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001423415001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002773133001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002775082001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002780016001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002782489001,1,0,NAOINFORMADO,0,NAOINFORMADO,1,EMMOVIMENTO,0,NAOINFORMADO
2017002790078001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002831364001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002833153001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002851798001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002865685001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002873142001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002874069001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002881361001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003724179001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003728017001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003733455001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003742352001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003755401001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003791054001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017003791342001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003798491001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003805727001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004715595001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004716260001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004723927001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004734682001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004735530001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004749141001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004758653001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004773062001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004777816001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001424279001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001430081001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001460545001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001469574001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001469637001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001477828001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001496382001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001500339001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002926280001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017002928720001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002930080002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002933645001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002933883001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002937396001,1,0,NAOINFORMADO,8,ONIBUS,2,PARADO,6,NAOSEAPLICA
2017002948578001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002969088001,1,3,PARTICULAR,4,MOTOCICLETA,0,NAOINFORMADO,0,NAOINFORMADO
2017002972997001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005257745001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005262014001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005283574001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005290290001,1,3,PARTICULAR,12,CAMIONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005290403001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005292142001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005295644001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005295707001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005302951001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001500508001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001504064001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001535379001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001538645001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001539981001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001544761001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001549710001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001554180001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001559365001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017002993700001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017002996353001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017002998274001,1,4,ALUGUEL,8,ONIBUS,0,NAOINFORMADO,0,NAOINFORMADO
2017003004104001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017003013660001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003023063001,1,4,ALUGUEL,7,MICROONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017003030485001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017003036100002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004411453001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004419224001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004420439001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004423079001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004425892001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004426530001,1,0,NAOINFORMADO,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017004434000001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004438290001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004443894001,1,0,NAOINFORMADO,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017004462715001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017004472015001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004473063001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004473401001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004481843001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004482716001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017004486138001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004498509001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017004498812001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017004500406001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017004511133001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017001580778001,1,3,PARTICULAR,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017001616591001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017001619360001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017001622887001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003040374001,1,3,PARTICULAR,6,AUTOMOVEL,0,NAOINFORMADO,0,NAOINFORMADO
2017003042060001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003078925001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003085394001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003088946001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
