N_BOLETIM,N_ENVOLVIDO,COD_SEVERIDADE,DESC_SEVERIDADE,SEXO,CINTO_SEGURANCA,EMBREAGUES,IDADE,CATEGORIA_HABILITACAO,DESCRICAO_HABILITACAO,ESPECIE_VEICULO
2017003572735001,1,1,NAOFATAL,M,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003585327001,1,1,NAOFATAL,M,SIM,SIM,27,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003587774001,1,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003598523001,1,1,NAOFATAL,F,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003645754001,1,2,FATAL,M,SIM,NAO,33,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017004877070001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004900414001,2,1,NAOFATAL,M,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004904770001,1,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004909130001,2,1,NAOFATAL,0,NAO,NAOINFORMADO,0,AB,NAOSEAPLICA,BICICLETA
2017004909287001,3,3,SEMFERIMENTOS,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017004910870001,2,1,NAOFATAL,F,NAO,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004913090001,2,1,NAOFATAL,M,NAO,NAO,72,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004914158001,2,1,NAOFATAL,M,SIM,NAO,55,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004924909001,1,1,NAOFATAL,M,SIM,NAO,32,N,NAOINFORMADO,AUTOMOVEL
2017004925750001,1,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004936420001,3,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004938549001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004950690001,2,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004954463001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004959269002,2,1,NAOFATAL,M,NAO,NAO,65,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004959271001,1,1,NAOFATAL,M,SIM,NAO,54,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017004962641001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004975233001,2,1,NAOFATAL,M,NAO,NAO,11,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017000922681001,2,1,NAOFATAL,F,NAO,NAO,35,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017000931682001,1,1,NAOFATAL,M,NAO,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017000947488001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017000986589001,1,1,NAOFATAL,M,SIM,NAO,16,IN,INABILITADO,AUTOMOVEL
2017000988337001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002390975001,2,1,NAOFATAL,M,SIM,NAO,43,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017002391183001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002400524001,5,1,NAOFATAL,F,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002431070001,1,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002440281001,3,1,NAOFATAL,F,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002440855001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2017002449711001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002449740001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002477747001,1,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002485245001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002488301001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002491255001,3,1,NAOFATAL,F,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002491738001,2,1,NAOFATAL,M,SIM,NAO,33,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017002492667001,2,3,SEMFERIMENTOS,M,SIM,NAO,60,AC,HABILITADONASCATEGORIASAeC,CAMINHAO
2017004975703001,2,1,NAOFATAL,F,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004992256001,1,1,NAOFATAL,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004992676001,2,3,SEMFERIMENTOS,M,SIM,NAO,58,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004995745001,2,1,NAOFATAL,M,SIM,NAO,20,N,NAOINFORMADO,CICLOMOTOR
2017005001096001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005001904001,2,1,NAOFATAL,M,NAO,NAO,58,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005004544001,3,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005007892001,2,1,NAOFATAL,M,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005011590001,2,1,NAOFATAL,M,SIM,NAO,16,N,NAOINFORMADO,MOTOCICLETA
2017005038222001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2017005073115001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001021345001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001091512001,1,1,NAOFATAL,M,NAO,NAO,22,AB,HABILITADONASCATEGORIASAeB,BICICLETA
2017001109980001,1,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001121157001,1,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002505367001,3,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002509970001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002512406001,3,1,NAOFATAL,F,SIM,NAO,52,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002517374001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002525628001,1,1,NAOFATAL,M,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002525671001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002538144001,2,1,NAOFATAL,F,SIM,NAO,48,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002545146001,2,1,NAOFATAL,F,NAO,NAO,65,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002545644001,1,1,NAOFATAL,F,SIM,NAO,31,N,NAOINFORMADO,MOTOCICLETA
2017002547145001,1,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002549601001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002556579001,3,3,SEMFERIMENTOS,F,SIM,NAO,60,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002561976001,1,1,NAOFATAL,M,SIM,NAO,35,N,NAOINFORMADO,MOTOCICLETA
2017002562799001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002568021001,1,3,SEMFERIMENTOS,M,SIM,NAO,60,N,NAOINFORMADO,AUTOMOVEL
2017002570390001,2,1,NAOFATAL,M,NAO,NAO,70,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002572296001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002572647001,1,3,SEMFERIMENTOS,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002583569001,3,1,NAOFATAL,F,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004624050001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004624286001,2,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004625490001,1,3,SEMFERIMENTOS,M,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004644772001,1,1,NAOFATAL,M,SIM,NAO,20,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017004645476001,2,1,NAOFATAL,F,NAO,NAO,84,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004690900001,2,3,SEMFERIMENTOS,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004696569001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,NAOINFORMADO
2017004704407001,1,3,SEMFERIMENTOS,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004705981001,2,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2017004708630001,2,1,NAOFATAL,M,NAO,NAO,85,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004711359001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004711844001,2,1,NAOFATAL,M,SIM,NAO,36,N,NAOINFORMADO,MOTOCICLETA
2017004714183001,2,1,NAOFATAL,F,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004714380001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001150421001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001155108001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001156510001,1,1,NAOFATAL,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001181918001,2,2,FATAL,M,SIM,NAO,23,N,NAOINFORMADO,MOTOCICLETA
2017001186770001,2,1,NAOFATAL,M,NAO,NAO,74,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001188493001,1,1,NAOFATAL,F,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001191653001,1,1,NAOFATAL,F,SIM,NAO,29,N,NAOINFORMADO,MOTOCICLETA
2017001201440001,2,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001212622001,2,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001214766001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002603624001,2,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002603819001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002606509001,2,3,SEMFERIMENTOS,M,SIM,NAO,55,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002608601001,2,1,NAOFATAL,M,SIM,NAO,40,N,NAOINFORMADO,MOTOCICLETA
2017002611408001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002622464001,2,3,SEMFERIMENTOS,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002625587001,2,1,NAOFATAL,M,NAO,SIM,51,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002625640001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002628509001,2,1,NAOFATAL,0,NAO,NAOINFORMADO,0,AB,NAOSEAPLICA,BICICLETA
2017002634653001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2017002636351001,2,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002638194001,3,1,NAOFATAL,M,SIM,NAO,17,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002639881001,1,1,NAOFATAL,M,SIM,SIM,46,IN,INABILITADO,MOTOCICLETA
2017002645142001,1,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002647245001,2,3,SEMFERIMENTOS,M,SIM,NAO,74,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003654285001,1,3,SEMFERIMENTOS,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003656782001,1,1,NAOFATAL,F,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2017003663940001,3,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003668705001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2017003673084001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003690536001,3,1,NAOFATAL,M,SIM,NAO,18,N,NAOINFORMADO,MOTOCICLETA
2017003691108001,2,3,SEMFERIMENTOS,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003693150001,1,3,SEMFERIMENTOS,F,SIM,NAO,41,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2017003695030001,1,1,NAOFATAL,M,SIM,NAO,25,N,NAOINFORMADO,MOTOCICLETA
2017003696273001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003703145001,1,1,NAOFATAL,M,NAO,NAO,4,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005088888001,1,1,NAOFATAL,F,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005090755001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005097562001,1,1,NAOFATAL,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005160783001,4,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,NAOINFORMADO
2017005166410001,1,1,NAOFATAL,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005171229001,1,1,NAOFATAL,F,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001233602001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2017001233825001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001235915001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001263496001,4,3,SEMFERIMENTOS,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001284357001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2017001323958001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002654510001,1,1,NAOFATAL,M,SIM,NAO,30,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017002658308001,1,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002671890001,1,1,NAOFATAL,M,SIM,NAO,73,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002678716001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002697452001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002702773001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002712227001,1,1,NAOFATAL,M,SIM,NAO,35,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017002714239001,2,1,NAOFATAL,F,SIM,NAO,54,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002721087001,2,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002738792001,2,1,NAOFATAL,F,NAO,NAO,13,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002758360001,3,1,NAOFATAL,M,NAO,NAO,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002761050001,2,1,NAOFATAL,F,SIM,NAO,62,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002761834001,1,1,NAOFATAL,M,SIM,NAO,37,AE,HABILITADONASCATEGORIASAeE,AUTOMOVEL
2017002762932001,2,1,NAOFATAL,F,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005202431002,1,3,SEMFERIMENTOS,M,SIM,NAO,28,N,NAOINFORMADO,AUTOMOVEL
2017005218293001,1,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005222339001,1,1,NAOFATAL,F,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005227119001,2,3,SEMFERIMENTOS,0,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017005227541001,1,3,SEMFERIMENTOS,M,SIM,NAO,34,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2017005228007001,3,1,NAOFATAL,F,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017005230047001,1,1,NAOFATAL,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001340206001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001388427001,2,3,SEMFERIMENTOS,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017001418090001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002771905001,2,1,NAOFATAL,M,NAO,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002772076001,1,1,NAOFATAL,F,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002776230001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002777432001,2,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002780016001,1,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002790078001,2,1,NAOFATAL,F,SIM,NAO,32,N,NAOINFORMADO,AUTOMOVEL
2017002806239001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002818352001,1,3,SEMFERIMENTOS,F,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002818900001,2,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002833153001,1,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002834903001,1,1,NAOFATAL,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2017002842559001,1,1,NAOFATAL,F,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002843895001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002860171001,2,3,SEMFERIMENTOS,F,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002861793001,2,1,NAOFATAL,M,SIM,NAO,41,AE,HABILITADONASCATEGORIASAeE,MOTOCICLETA
2017002865685001,2,1,NAOFATAL,M,NAO,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002873142001,2,1,NAOFATAL,F,SIM,NAO,51,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017002874069001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002877112001,1,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002877495001,1,3,SEMFERIMENTOS,M,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002881361001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003719191001,2,3,SEMFERIMENTOS,F,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2017003722232001,2,3,SEMFERIMENTOS,M,SIM,NAO,63,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003724179001,2,1,NAOFATAL,F,NAO,NAO,16,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003728829001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003732372001,1,3,SEMFERIMENTOS,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003733455001,1,1,NAOFATAL,M,SIM,NAO,24,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2017003742352001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003753170001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003753311001,1,3,SEMFERIMENTOS,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017003758264001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003761320001,1,1,NAOFATAL,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003767904001,2,1,NAOFATAL,M,SIM,NAO,59,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2017003768482001,1,1,NAOFATAL,F,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017003805727001,1,1,NAOFATAL,M,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004723927001,2,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004733180001,2,3,SEMFERIMENTOS,M,SIM,NAO,47,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2017004734682001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004735530001,2,1,NAOFATAL,M,NAO,SIM,52,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004736995001,2,1,NAOFATAL,F,SIM,NAO,36,N,NAOINFORMADO,MOTOCICLETA
2017004740298001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004746780001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004748660001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004749141001,2,1,NAOFATAL,F,NAO,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004753297001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,CAMINHAO
2017004754291001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004757843001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,NAOINFORMADO
2017004763838001,2,1,NAOFATAL,M,SIM,NAO,18,IN,INABILITADO,MOTOCICLETA
2017004766816001,2,1,NAOFATAL,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017004769337001,2,3,SEMFERIMENTOS,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004773062001,2,1,NAOFATAL,M,SIM,NAO,10,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017004777816001,2,1,NAOFATAL,F,NAO,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001474642001,3,1,NAOFATAL,F,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2017001477828001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017001496382001,2,1,NAOFATAL,M,NAO,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002901427001,2,3,SEMFERIMENTOS,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002902958001,2,1,NAOFATAL,F,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002928720001,1,1,NAOFATAL,M,SIM,NAO,31,N,NAOINFORMADO,MOTOCICLETA
2017002930080002,1,1,NAOFATAL,M,SIM,NAO,45,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002933883001,1,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2017002948578001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017002972997001,1,1,NAOFATAL,M,SIM,NAO,57,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2017005292142001,2,1,NAOFATAL,M,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
